clean_text,label
كويت سعودي بحر قطر ا مار عمان عراق مصر تونس جزائر مغرب ا ردن سود بنان,OBJ
انقلابي قررو عمل اقام في محيط مطار عشان الي يلحق يهرب يعمل فور سقوط انقلاب غورو في داهي,NEG
نتمن رئيس وزراء دكتور عصام شرف شفاء عاجل كما نتمن الا يكون مرض مرض سياسي,NEUTRAL
ايمن يونس يؤكد زمال لا يشار في دور في قطر موقف من مصر حكومت يا ابشن تتفاوض مع قطر عشان تشحت غاز,NEG
و اعتز مصريت و صعيدت,POS
مباشر من تحرير جود مشير غير دستور لان تنح مبار غير دستور,OBJ
لا صحه لما ورد عن قيام حزب اتخاذ قرار حيال هيكل تنظيم دالخل خلاف ما اعلن عنه شان تعي مجلس ا,OBJ
واحد يمتحن صبح تنزل دراج ليل هندس عين شمس سبح الل,OBJ
عار عار عار عار عار عار مانحن فيه عار دماء انهار شهداء عشر رصاص في راس رقب صدر,NEG
انشيلوت معا لاش منزل علي شفر فرق لها يله ابطال,OBJ
د عمرو حمزاو يوم ساع مساء علي قنا يناير رنامج اهل بلد,OBJ
حتوت عمان وسط بلد,OBJ
بنك تنمي ائتم زراع يواصل تسلم محصول قمح من مزارعينووزار زراع تخصص مليار جني توريد,OBJ
ذكر مشاهير رجال مغرب في علم ادب سياس اديب علام عبدالل نون ط تراث مغرب ابن حزم معرض كتاب,OBJ
لطج اخو اعتداء علي اعلامي محيط اكاديمي شرط ساد محترم,NEG
ومن يردد هم من لا نريد في مصر لا في سياس ولا في برلم قادم كفا ضرر الذ احدثو ثقافت وعي سياس لغت اساليب,NEG
رصد عاجل نقل عن اناضول حكم اعدام علي من رافض انقلاب,OBJ
بدء مؤتمر صحف صحه اعل عن اجراء مواجه كورو مصر ميد تحرير,OBJ
افتكرت تعليق علاء حامول ع الل حصل عادل امور في ماتش مني زمان بس لسه شغال,OBJ
ابد من حمل انتخابي علي ارض تتواصل مع ناخب ناخب ولا تعتمد فقط علي صحاف تليفزي,NEUTRAL
اذا تتوقع انتصار تشيلس يوم ضد يفربول ريتويت يفربول تشيلس,OBJ
اتمن ان تكون قوي اسلامي ليبرالي يساري راغب فعل في تشكيل قائم طني موحد خوض انتخاب برلماني قادم,POS
انا مش اهم احد عند اكتر من عشر الف متابع مجرد انه حاطط صورت و محور في اسم ريبورت و سبام من ضلكم,NEG
ضيح تاني انا لسه ماس ف مستشف راس سدر عرفت ان تم اخذ من دول حدود ١٥١ ملي جني لم يتم صرف ٦٠ منه,NEG
اردوج مستمر في نهج يحاول ان يلوث المد ثور مصر يوسف حسين ساد ال,NEG
في اسكندري مع ريق عمل جنه جمع معلوم ادل تقص حقائق خاص جرائم قتل اصاب ثوار اسكندري من يناير,OBJ
هنلف نرجع نفس نقطهلم تقول ان كل الل قالو لا ثور مضاد يبق ماتكلمنيش عن تفكير علم منطقيبس كده,NEG
حوار مع خواج مقال يوم محاول فهم ما جري وما يجر,OBJ
حمد صباح يقول رنامج هيتحقق في ٩ شهور بس مقالش هيبق طبيع و لا قيصر و في مستشف ايه رحم يا رب,NEG
اقي علي رمض,OBJ
من يوقف قان عزل ومن يجمد لاغ فساد ضد شفيق ومن يهدر طعون تزوير هل سيجر انتخاب اعاد نزيه اما تطبيق قان او مقاطع شامل,NEG
شاهدو الان حلق عاشر من رنامج قصه اندلس جزء ثان من سير قائد عبد رحمن داخل ملقب ب صقر,OBJ
انا و عيال اوسكار في جده لو يدي اطول شوي كان طلعت احل من صور ايل و رادل وبر,OBJ
لما انت عارف مجموع شيوعي اسم ابق قدم يهم لاغ لاتنشر كلام علي عواهنهكلام اضح يارجل حوار,NEG
هل يزول ظلم طوع او حنا ضعاف اين رسان قوم كي تهبو اصطفاف غزه تحت قصف,NEUTRAL
ندو د علاء اسوان غدا خميس سابع مساء في اتيلي اسكندري ازاريط تفاصيل,OBJ
ملعب رئيس ناد دمنهور ريق كره ناد يعتمد علي مجموع من,OBJ
اربعاء سبتمبر د عبد منعم ابو فتوح في ميد مساء,OBJ
ابراهيم صلاح ضحي ب ملي من هلال سعود او اتحاد جده اختار زمال زملكاو,POS
ب بعد عزل اجبار رئيس مدن منتخب كنت اتمن ان لا يحدث احترام اخو جوهر حقيق ديمقراطي متمثل في طلب شعب تغيير,NEG
احد ابريل ستكرم جمار دبي مدارس فائز ب يتبع دبي امار اخبار اكسبو,OBJ
يجعل حفل مملك يا ريم,OBJ
شيخ حازم ابو اسماعيل يرد علي توي رهام اخير فك الل اسر يا بطل منك نتعلم منهج دين الحق,POS
يا عزيز حاولت اكثر من مره من سبتمبر الل فات كان موافق ثم اكلم من حول فلا اجد اجاب شافيهدلوقت رنامج خلص خلاص,NEUTRAL
متصدر اتكلمن نصر شباب هلال اكشن يا دور شجع نادي دون تعصب مع رنامج ايف رائع,OBJ
حط نفس مكان بنت الل قيت تسمع شتايم قذر من ناس اقذر في شارع عاد علي اساس ان ولاد كده تهزر,NEG
في امريك دلوقت محط نووي شغال برامج فضاء شغال ابحاث علمي استديوه مصانع احزاب حرك رفضانت بقي شغال في ايه,NEG
قحب حب كار زب بير مساج دلوع تونس يروت,OBJ
د علاء اسوان يكتب مقال اسبوع عنو ان تكون مسلم في ريطاني ينشر صباح غد جريد مصر يوم,OBJ
اطالب عزل شفيق محاكمت ثم عمل انتخاب نظيف او تحقيق في تزوير استبعاد اصو باطل اعاد بين ثان ثالث او مقاطع مهزل,NEG
دعو تفاؤل ما انزل الل من داء الا انزل له دواء,OBJ
سيناقش مجلس شور يوم اثن مقبل مقترح تشريع نظام مكافح تحرش مكافح تحرش,OBJ
يديو رونالدو يخطف انظار هدف من طراز كبار صدي ملاعب,OBJ
ومع ذلك سقطت امس الي ابد مقول ان تيار ديمقراطي لا شعبي لها وان اخو لحلفائ احتكار اراد شعبي توكيل صناديق,NEUTRAL
شمس حري تناد يا طني يا طني غال يلي خنو و انتخبو عرص ريتويت,NEUTRAL
شاهد اخر لام دم علي اسفلت اتحادي,OBJ
حوك,NEG
من واب اهرام اسلوب حقير صهاين استخدم من قبل مع اخر,NEG
هذا ماقلت يوم مع محمود سعد لمن اراد ان يدر حقيق اكذوب استقرار الذ يروج هتصبحو علي خير,NEG
برود اسلوب حيا,NEG
اخو جماع ارهابي وهم من قتلو ابن,NEG
يا لول يا ولا مره تفويضكوم جاب وره مكمل مرس رئيس,NEUTRAL
سنسمو علي خلافات سياسي حزبي سنعل فقط مصلح وطني ستنتصر ثورت ستك مصر قوي اذن الل,POS
مكمل تغطي خاص مظاهر حاشد في عرب رمل ب منوفي في جمع زواج امريك من مصر اطل,OBJ
استغفر الل عظيم الذ لا اله الا هو الح قيوم اتوب الي استغفار اذكار,OBJ
حين يصبح مصطف كري شبه متحدث اسم مجلس عسكر اعلم ان هنا كثير يجب عمل حتي تنجح ثورت,NEG
سمه امل مع اسم الل رقيب قصه اقعي قصه يوم حقيقي من سوري تاجر يمتل محل اقمش كان له,OBJ
ان لون رماد ليس له محل من اعراب يا ابيض يا اسود علمتن ثور,NEG
طولت علي معلهش سلام,OBJ
رتويت خلي الل ف اكتوبر ينزل يناير مصر,OBJ
وفي هذه اثناء تلق عمرو سعيد اتصال هاتفي عرفت تفاصيل منه بعد انتهاء مكالم وقد ضحت علي جهه علام غضب شديد,OBJ
اثار تخريب نيس مارجرجس حرق يوت اقباط قري دلج بعد اعتداء اخو ساد محترم,NEG
لا شيء يبرر احال مدني قضاء عسكر حتي بلطجي قضاء مدن فيل بهم,NEG
واب شروق تاجيل قاء بين صحه لجه اضراب اطباء,OBJ
يوم زير تمو يتفقد موسم حصاد قمح شرقي,OBJ
كيف يمكن تعامل مع احداث جاري علي مستو نفس,OBJ
تشييع جناز عميد شهيد احمد زكي من مسجد شرط ب عباسيهو ابراهيم محلب و زير داخلي يتقدم جناز,OBJ
اهدم نفس عشان تبن مستقبل تعليم في مصر,NEG
يامن تتحدث اسم اسلام ثم تلق علي من يخالف في راي صندوق قمام من بذاء ثير ممن تشتم اكثر اسلام منك انهم مهذب,NEUTRAL
انهاء امل طوارئ دون استثناء,OBJ
شاهد اخر لام اعل مرس دستور الي اين يمض مصر,OBJ
مصر قوي لقد حذر في حزب مصر قوي ولا زلن نحذر من خطور تحول سلط دول الي مجرد سند سلط عسكري لا تفهم الس,NEG
مازالت مشكل من داع تحت اي راي نجتمع و اسم تجمع و تيار ثالث و لا تيار شعبيو من يقود هل يعقل,NEUTRAL
لهم لغن رمض,OBJ
تواضع مع ديك سمه امل,OBJ
لم نعد نسمع منهم قليل نطالع عنهم يقبع خلف اسوار خلف ابواب مغلق,OBJ
دول تعريص عسكر حرامي,NEG
لا يستطيع رئيس مرس ان يتنصل من مسئوليت عن غاء عرض مسرح علي مسرح دول هل قرار امن اقو من رئيسا عود رئيس عن حري ابداع,NEG
اما نسب شامخ فده يدلع نقول يا ابو شامخ,NEG
حمزاو برلم سيحاسب عسكري متورط قتل شهداء,OBJ
افق زير داخلي علي صرف علاو مكافح ارهاب منسوب جواز من ضباط افراد نسب من راتب اول مربوط سعو,OBJ
عملي نسر لم تفشل نسر هرب مع طائر نهض عشان يتجوزو عرف و راجع,NEG
زير طير مدن مصر وقف خط طير بين قاهر و اثيوبي يحتاج الي قرار سياد عرب مصر,OBJ
